LOCATION,Country,SUBJECT,Subject_1,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Period,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,null,null,2.173785954,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,null,null,2.13135001,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,null,null,3.024585643,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,null,null,2.354312667,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,null,null,3.055987336,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,null,null,3.188496998,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,null,null,2.678274589,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,null,null,2.480447053,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,null,null,2.00467115,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,null,null,1.575845968,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,null,null,1.723942384,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2019-Q4,Q4-2019,PC,Percentage,0,Units,null,null,1.960526676,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,null,null,1.183300978,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,null,null,-6.156767363,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,null,null,-3.214297275,null,null,null
AUS,Australia,B1_GE,Gross domestic product - expenditure approach,GYSA,"Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year",Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,null,null,-0.346871711,null,null,null
