LOCATION,Country,SUBJECT,Subject_1,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Time_1,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2014-12,Dec-2014,PC,Percentage,0,Units,null,null,-1.04193084791614,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-01,Jan-2015,PC,Percentage,0,Units,null,null,-1.31943923832371,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-02,Feb-2015,PC,Percentage,0,Units,null,null,-1.07357526276879,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-03,Mar-2015,PC,Percentage,0,Units,null,null,-0.663880009835253,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-04,Apr-2015,PC,Percentage,0,Units,null,null,-0.634715437678155,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-05,May-2015,PC,Percentage,0,Units,null,null,-0.183272419089995,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-06,Jun-2015,PC,Percentage,0,Units,null,null,0.0561315808983086,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-07,Jul-2015,PC,Percentage,0,Units,null,null,0.0684250478440736,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-08,Aug-2015,PC,Percentage,0,Units,null,null,-0.421643663069353,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-09,Sep-2015,PC,Percentage,0,Units,null,null,-0.879305934515687,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-10,Oct-2015,PC,Percentage,0,Units,null,null,-0.706548837801412,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-11,Nov-2015,PC,Percentage,0,Units,null,null,-0.273899888529106,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2015-12,Dec-2015,PC,Percentage,0,Units,null,null,0.0181534715844662,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2016-01,Jan-2016,PC,Percentage,0,Units,null,null,-0.287602695868293,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2016-02,Feb-2016,PC,Percentage,0,Units,null,null,-0.843703631499709,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2016-03,Mar-2016,PC,Percentage,0,Units,null,null,-0.840507963839872,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2016-04,Apr-2016,PC,Percentage,0,Units,null,null,-1.05466333951842,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2016-05,May-2016,PC,Percentage,0,Units,null,null,-0.987030629789207,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2016-06,Jun-2016,PC,Percentage,0,Units,null,null,-0.794927704977032,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2016-07,Jul-2016,PC,Percentage,0,Units,null,null,-0.594036133636763,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2016-08,Aug-2016,PC,Percentage,0,Units,null,null,-0.133996526810022,null,null,null
ESP,Spain,CPALTT01,Consumer Price Index > All items > Total > Total,GY,Growth rate same period previous year,M,Monthly,2016-09,Sep-2016,PC,Percentage,0,Units,null,null,0.178496542973592,null,null,null
