SUBJECT,Subject_1,LOCATION,Country,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Time_1,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2015-12,Dec-2015,PC,Percentage,0,Units,null,null,7.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-01,Jan-2016,PC,Percentage,0,Units,null,null,7.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-02,Feb-2016,PC,Percentage,0,Units,null,null,7.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-03,Mar-2016,PC,Percentage,0,Units,null,null,7.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-04,Apr-2016,PC,Percentage,0,Units,null,null,6.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-05,May-2016,PC,Percentage,0,Units,null,null,7.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-06,Jun-2016,PC,Percentage,0,Units,null,null,6.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-07,Jul-2016,PC,Percentage,0,Units,null,null,7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-08,Aug-2016,PC,Percentage,0,Units,null,null,7.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-09,Sep-2016,PC,Percentage,0,Units,null,null,6.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-10,Oct-2016,PC,Percentage,0,Units,null,null,7.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-11,Nov-2016,PC,Percentage,0,Units,null,null,7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2016-12,Dec-2016,PC,Percentage,0,Units,null,null,7.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,null,null,7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-02,Feb-2017,PC,Percentage,0,Units,null,null,7.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-03,Mar-2017,PC,Percentage,0,Units,null,null,6.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,null,null,7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-05,May-2017,PC,Percentage,0,Units,null,null,6.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-06,Jun-2017,PC,Percentage,0,Units,null,null,6.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-07,Jul-2017,PC,Percentage,0,Units,null,null,7.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,null,null,6.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-09,Sep-2017,PC,Percentage,0,Units,null,null,7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-10,Oct-2017,PC,Percentage,0,Units,null,null,7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,null,null,6.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,null,null,6.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,null,null,6.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,null,null,5.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,null,null,6.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,null,null,6.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-05,May-2018,PC,Percentage,0,Units,null,null,6.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-06,Jun-2018,PC,Percentage,0,Units,null,null,6.6,B,Break,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-07,Jul-2018,PC,Percentage,0,Units,null,null,6.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,null,null,6.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-09,Sep-2018,PC,Percentage,0,Units,null,null,6.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-10,Oct-2018,PC,Percentage,0,Units,null,null,6.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-11,Nov-2018,PC,Percentage,0,Units,null,null,6.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,null,null,6.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,null,null,6.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-02,Feb-2019,PC,Percentage,0,Units,null,null,6.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-03,Mar-2019,PC,Percentage,0,Units,null,null,7.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,null,null,6.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-05,May-2019,PC,Percentage,0,Units,null,null,6.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-06,Jun-2019,PC,Percentage,0,Units,null,null,6.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-07,Jul-2019,PC,Percentage,0,Units,null,null,7.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,null,null,7.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-09,Sep-2019,PC,Percentage,0,Units,null,null,6.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-10,Oct-2019,PC,Percentage,0,Units,null,null,6.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-11,Nov-2019,PC,Percentage,0,Units,null,null,7.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,null,null,6.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,null,null,7.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-02,Feb-2020,PC,Percentage,0,Units,null,null,7.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-03,Mar-2020,PC,Percentage,0,Units,null,null,6.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,null,null,8.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-05,May-2020,PC,Percentage,0,Units,null,null,8.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-06,Jun-2020,PC,Percentage,0,Units,null,null,9.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-07,Jul-2020,PC,Percentage,0,Units,null,null,9.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-08,Aug-2020,PC,Percentage,0,Units,null,null,9.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-09,Sep-2020,PC,Percentage,0,Units,null,null,9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-10,Oct-2020,PC,Percentage,0,Units,null,null,8.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-11,Nov-2020,PC,Percentage,0,Units,null,null,8.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2020-12,Dec-2020,PC,Percentage,0,Units,null,null,9.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-01,Jan-2021,PC,Percentage,0,Units,null,null,9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-02,Feb-2021,PC,Percentage,0,Units,null,null,9.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-03,Mar-2021,PC,Percentage,0,Units,null,null,9.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-04,Apr-2021,PC,Percentage,0,Units,null,null,9.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-05,May-2021,PC,Percentage,0,Units,null,null,9.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-06,Jun-2021,PC,Percentage,0,Units,null,null,9.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-07,Jul-2021,PC,Percentage,0,Units,null,null,8.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-08,Aug-2021,PC,Percentage,0,Units,null,null,8.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-09,Sep-2021,PC,Percentage,0,Units,null,null,8.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-10,Oct-2021,PC,Percentage,0,Units,null,null,8.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-11,Nov-2021,PC,Percentage,0,Units,null,null,8.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2021-12,Dec-2021,PC,Percentage,0,Units,null,null,8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-01,Jan-2022,PC,Percentage,0,Units,null,null,8.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-02,Feb-2022,PC,Percentage,0,Units,null,null,7.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-03,Mar-2022,PC,Percentage,0,Units,null,null,7.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-04,Apr-2022,PC,Percentage,0,Units,null,null,7.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-05,May-2022,PC,Percentage,0,Units,null,null,7.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-06,Jun-2022,PC,Percentage,0,Units,null,null,7.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-07,Jul-2022,PC,Percentage,0,Units,null,null,7.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-08,Aug-2022,PC,Percentage,0,Units,null,null,6.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-09,Sep-2022,PC,Percentage,0,Units,null,null,7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-10,Oct-2022,PC,Percentage,0,Units,null,null,7.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-11,Nov-2022,PC,Percentage,0,Units,null,null,7.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2022-12,Dec-2022,PC,Percentage,0,Units,null,null,7.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-01,Jan-2023,PC,Percentage,0,Units,null,null,7.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-02,Feb-2023,PC,Percentage,0,Units,null,null,7.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-03,Mar-2023,PC,Percentage,0,Units,null,null,7.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-04,Apr-2023,PC,Percentage,0,Units,null,null,7.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-05,May-2023,PC,Percentage,0,Units,null,null,7.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-06,Jun-2023,PC,Percentage,0,Units,null,null,8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-07,Jul-2023,PC,Percentage,0,Units,null,null,7.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-08,Aug-2023,PC,Percentage,0,Units,null,null,8.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-09,Sep-2023,PC,Percentage,0,Units,null,null,8.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-10,Oct-2023,PC,Percentage,0,Units,null,null,7.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-11,Nov-2023,PC,Percentage,0,Units,null,null,7.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",SWE,Sweden,ST,"Level, ratio or index",M,Monthly,2023-12,Dec-2023,PC,Percentage,0,Units,null,null,8.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-01,Jan-2005,PC,Percentage,0,Units,null,null,9.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-02,Feb-2005,PC,Percentage,0,Units,null,null,9.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-03,Mar-2005,PC,Percentage,0,Units,null,null,9.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-04,Apr-2005,PC,Percentage,0,Units,null,null,9.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-05,May-2005,PC,Percentage,0,Units,null,null,9.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-06,Jun-2005,PC,Percentage,0,Units,null,null,9.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-07,Jul-2005,PC,Percentage,0,Units,null,null,9.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-08,Aug-2005,PC,Percentage,0,Units,null,null,9.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-09,Sep-2005,PC,Percentage,0,Units,null,null,9.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-10,Oct-2005,PC,Percentage,0,Units,null,null,9.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-11,Nov-2005,PC,Percentage,0,Units,null,null,9.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2005-12,Dec-2005,PC,Percentage,0,Units,null,null,9.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-01,Jan-2006,PC,Percentage,0,Units,null,null,9.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-02,Feb-2006,PC,Percentage,0,Units,null,null,9.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-03,Mar-2006,PC,Percentage,0,Units,null,null,9.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-04,Apr-2006,PC,Percentage,0,Units,null,null,9.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-05,May-2006,PC,Percentage,0,Units,null,null,8.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-06,Jun-2006,PC,Percentage,0,Units,null,null,9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-07,Jul-2006,PC,Percentage,0,Units,null,null,9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-08,Aug-2006,PC,Percentage,0,Units,null,null,9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-09,Sep-2006,PC,Percentage,0,Units,null,null,8.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-10,Oct-2006,PC,Percentage,0,Units,null,null,8.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-11,Nov-2006,PC,Percentage,0,Units,null,null,8.7,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2006-12,Dec-2006,PC,Percentage,0,Units,null,null,8.9,B,Break,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-01,Jan-2007,PC,Percentage,0,Units,null,null,8.8,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-02,Feb-2007,PC,Percentage,0,Units,null,null,9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-03,Mar-2007,PC,Percentage,0,Units,null,null,8.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-04,Apr-2007,PC,Percentage,0,Units,null,null,9.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-05,May-2007,PC,Percentage,0,Units,null,null,9.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-06,Jun-2007,PC,Percentage,0,Units,null,null,9.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-07,Jul-2007,PC,Percentage,0,Units,null,null,9.1,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-08,Aug-2007,PC,Percentage,0,Units,null,null,9.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-09,Sep-2007,PC,Percentage,0,Units,null,null,9.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-10,Oct-2007,PC,Percentage,0,Units,null,null,9.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-11,Nov-2007,PC,Percentage,0,Units,null,null,9.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2007-12,Dec-2007,PC,Percentage,0,Units,null,null,9.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-01,Jan-2008,PC,Percentage,0,Units,null,null,9.3,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-02,Feb-2008,PC,Percentage,0,Units,null,null,9.5,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-03,Mar-2008,PC,Percentage,0,Units,null,null,9.4,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-04,Apr-2008,PC,Percentage,0,Units,null,null,9.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-05,May-2008,PC,Percentage,0,Units,null,null,9.2,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-06,Jun-2008,PC,Percentage,0,Units,null,null,9.6,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-07,Jul-2008,PC,Percentage,0,Units,null,null,9.9,null,null,null
LRHUTTTT,"Monthly unemployment rate: all persons, s.a.",TUR,Türkiye,ST,"Level, ratio or index",M,Monthly,2008-08,Aug-2008,PC,Percentage,0,Units,null,null,9.8,null,null,null
