LOCATION,Country,SUBJECT,Subject_1,MEASURE,Measure_1,FREQUENCY,Frequency_1,TIME,Period,Unit_Code,Unit,PowerCode_Code,PowerCode,Reference_Period_Code,Reference_Period,Value,Flag_Codes,Flags,_rescued_data
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2016,2016,USD,US Dollar,6,Millions,null,null,310303.3,null,null,null
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2017,2017,USD,US Dollar,6,Millions,null,null,340837.1,null,null,null
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2018,2018,USD,US Dollar,6,Millions,null,null,373182.3,null,null,null
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2019,2019,USD,US Dollar,6,Millions,null,null,379377.5,null,null,null
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2020,2020,USD,US Dollar,6,Millions,null,null,361019.8,null,null,null
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2021,2021,USD,US Dollar,6,Millions,null,null,482471.5,null,null,null
NOR,Norway,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2022,2022,USD,US Dollar,6,Millions,null,null,677631.8,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1995,1995,USD,US Dollar,6,Millions,null,null,296413,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1996,1996,USD,US Dollar,6,Millions,null,null,319624.3,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1997,1997,USD,US Dollar,6,Millions,null,null,345333.5,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1998,1998,USD,US Dollar,6,Millions,null,null,366826.8,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1999,1999,USD,US Dollar,6,Millions,null,null,388184.1,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2000,2000,USD,US Dollar,6,Millions,null,null,408352.8,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2001,2001,USD,US Dollar,6,Millions,null,null,425433.5,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2002,2002,USD,US Dollar,6,Millions,null,null,451281.3,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2003,2003,USD,US Dollar,6,Millions,null,null,469501.4,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2004,2004,USD,US Dollar,6,Millions,null,null,509887.9,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2005,2005,USD,US Dollar,6,Millions,null,null,530377.6,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2006,2006,USD,US Dollar,6,Millions,null,null,577926,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2007,2007,USD,US Dollar,6,Millions,null,null,640679,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2008,2008,USD,US Dollar,6,Millions,null,null,697829.1,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2009,2009,USD,US Dollar,6,Millions,null,null,734012.5,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2010,2010,USD,US Dollar,6,Millions,null,null,794608,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2011,2011,USD,US Dollar,6,Millions,null,null,862451.7,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2012,2012,USD,US Dollar,6,Millions,null,null,897877.6,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2013,2013,USD,US Dollar,6,Millions,null,null,925133.2,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2014,2014,USD,US Dollar,6,Millions,null,null,962317.8,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2015,2015,USD,US Dollar,6,Millions,null,null,1018896.3,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2016,2016,USD,US Dollar,6,Millions,null,null,1069459,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2017,2017,USD,US Dollar,6,Millions,null,null,1137654.1,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2018,2018,USD,US Dollar,6,Millions,null,null,1216240.8,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2019,2019,USD,US Dollar,6,Millions,null,null,1347315.5,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2020,2020,USD,US Dollar,6,Millions,null,null,1376571.1,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2021,2021,USD,US Dollar,6,Millions,null,null,1527349.9,null,null,null
POL,Poland,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2022,2022,USD,US Dollar,6,Millions,null,null,1716247.5,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1995,1995,USD,US Dollar,6,Millions,null,null,144345.2,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1996,1996,USD,US Dollar,6,Millions,null,null,150118.4,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1997,1997,USD,US Dollar,6,Millions,null,null,159578.1,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1998,1998,USD,US Dollar,6,Millions,null,null,169542.6,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1999,1999,USD,US Dollar,6,Millions,null,null,181041,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2000,2000,USD,US Dollar,6,Millions,null,null,194263.6,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2001,2001,USD,US Dollar,6,Millions,null,null,202390.9,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2002,2002,USD,US Dollar,6,Millions,null,null,212108.9,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2003,2003,USD,US Dollar,6,Millions,null,null,218089.9,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2004,2004,USD,US Dollar,6,Millions,null,null,225177,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2005,2005,USD,US Dollar,6,Millions,null,null,238691.2,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2006,2006,USD,US Dollar,6,Millions,null,null,259717.1,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2007,2007,USD,US Dollar,6,Millions,null,null,271364.9,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2008,2008,USD,US Dollar,6,Millions,null,null,281542.5,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2009,2009,USD,US Dollar,6,Millions,null,null,279616,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2010,2010,USD,US Dollar,6,Millions,null,null,288193.4,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2011,2011,USD,US Dollar,6,Millions,null,null,282620.9,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2012,2012,USD,US Dollar,6,Millions,null,null,277991.8,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2013,2013,USD,US Dollar,6,Millions,null,null,292135.2,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2014,2014,USD,US Dollar,6,Millions,null,null,298951.7,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2015,2015,USD,US Dollar,6,Millions,null,null,307230,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2016,2016,USD,US Dollar,6,Millions,null,null,326364.4,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2017,2017,USD,US Dollar,6,Millions,null,null,340370.3,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2018,2018,USD,US Dollar,6,Millions,null,null,359198.9,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2019,2019,USD,US Dollar,6,Millions,null,null,389285.6,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2020,2020,USD,US Dollar,6,Millions,null,null,369405.8,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2021,2021,USD,US Dollar,6,Millions,null,null,401863.1,null,null,null
PRT,Portugal,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2022,2022,USD,US Dollar,6,Millions,null,null,463068.4,P,Provisional value,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1995,1995,USD,US Dollar,6,Millions,null,null,46604.9,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1996,1996,USD,US Dollar,6,Millions,null,null,50532.1,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1997,1997,USD,US Dollar,6,Millions,null,null,54286.5,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1998,1998,USD,US Dollar,6,Millions,null,null,57263.1,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1999,1999,USD,US Dollar,6,Millions,null,null,57813.9,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2000,2000,USD,US Dollar,6,Millions,null,null,61312.9,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2001,2001,USD,US Dollar,6,Millions,null,null,66642.2,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2002,2002,USD,US Dollar,6,Millions,null,null,71578.6,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2003,2003,USD,US Dollar,6,Millions,null,null,76204.6,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2004,2004,USD,US Dollar,6,Millions,null,null,81802.4,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2005,2005,USD,US Dollar,6,Millions,null,null,89400.3,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2006,2006,USD,US Dollar,6,Millions,null,null,101625.5,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2007,2007,USD,US Dollar,6,Millions,null,null,114088.2,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2008,2008,USD,US Dollar,6,Millions,null,null,127626.8,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2009,2009,USD,US Dollar,6,Millions,null,null,124317.7,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2010,2010,USD,US Dollar,6,Millions,null,null,136934.9,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2011,2011,USD,US Dollar,6,Millions,null,null,141755.3,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2012,2012,USD,US Dollar,6,Millions,null,null,145972.5,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2013,2013,USD,US Dollar,6,Millions,null,null,151678.2,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2014,2014,USD,US Dollar,6,Millions,null,null,157298.5,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2015,2015,USD,US Dollar,6,Millions,null,null,163007.4,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2016,2016,USD,US Dollar,6,Millions,null,null,161498.7,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2017,2017,USD,US Dollar,6,Millions,null,null,163951.2,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2018,2018,USD,US Dollar,6,Millions,null,null,170864.2,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2019,2019,USD,US Dollar,6,Millions,null,null,185132.2,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2020,2020,USD,US Dollar,6,Millions,null,null,191057.2,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2021,2021,USD,US Dollar,6,Millions,null,null,205878.6,null,null,null
SVK,Slovak Republic,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2022,2022,USD,US Dollar,6,Millions,null,null,222774.5,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1995,1995,USD,US Dollar,6,Millions,null,null,646578.3,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1996,1996,USD,US Dollar,6,Millions,null,null,677084.6,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1997,1997,USD,US Dollar,6,Millions,null,null,717405.7,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1998,1998,USD,US Dollar,6,Millions,null,null,768127.6,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1999,1999,USD,US Dollar,6,Millions,null,null,805891.3,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2000,2000,USD,US Dollar,6,Millions,null,null,875738.4,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2001,2001,USD,US Dollar,6,Millions,null,null,937760.3,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2002,2002,USD,US Dollar,6,Millions,null,null,1009753.3,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2003,2003,USD,US Dollar,6,Millions,null,null,1056695.3,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2004,2004,USD,US Dollar,6,Millions,null,null,1122166.1,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2005,2005,USD,US Dollar,6,Millions,null,null,1205129,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2006,2006,USD,US Dollar,6,Millions,null,null,1363886.8,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2007,2007,USD,US Dollar,6,Millions,null,null,1468827,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2008,2008,USD,US Dollar,6,Millions,null,null,1528583.8,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2009,2009,USD,US Dollar,6,Millions,null,null,1487853.8,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2010,2010,USD,US Dollar,6,Millions,null,null,1475426.6,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2011,2011,USD,US Dollar,6,Millions,null,null,1489595,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2012,2012,USD,US Dollar,6,Millions,null,null,1483654.1,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2013,2013,USD,US Dollar,6,Millions,null,null,1512562,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2014,2014,USD,US Dollar,6,Millions,null,null,1558986.4,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2015,2015,USD,US Dollar,6,Millions,null,null,1621825,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2016,2016,USD,US Dollar,6,Millions,null,null,1734116.2,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2017,2017,USD,US Dollar,6,Millions,null,null,1842770.5,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2018,2018,USD,US Dollar,6,Millions,null,null,1905450,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2019,2019,USD,US Dollar,6,Millions,null,null,2061661.8,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2020,2020,USD,US Dollar,6,Millions,null,null,1845714.5,null,null,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2021,2021,USD,US Dollar,6,Millions,null,null,2068304.4,P,Provisional value,null
ESP,Spain,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2022,2022,USD,US Dollar,6,Millions,null,null,2326110.6,P,Provisional value,null
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1995,1995,USD,US Dollar,6,Millions,null,null,203820.3,null,null,null
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1996,1996,USD,US Dollar,6,Millions,null,null,211527.4,null,null,null
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1997,1997,USD,US Dollar,6,Millions,null,null,219393.3,null,null,null
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1998,1998,USD,US Dollar,6,Millions,null,null,229131,null,null,null
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,1999,1999,USD,US Dollar,6,Millions,null,null,243339.6,null,null,null
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2000,2000,USD,US Dollar,6,Millions,null,null,262810,null,null,null
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2001,2001,USD,US Dollar,6,Millions,null,null,266313.4,null,null,null
SWE,Sweden,B1_GE,Gross domestic product - expenditure approach,CPCARSA,"US dollars, current prices, current PPPs, annual levels, seasonally adjusted",A,Annual,2002,2002,USD,US Dollar,6,Millions,null,null,276017.8,null,null,null
